fy_18,,0,42012050.8827923,19317307.4632967,2767648.34874564,1390309.30466269,-2889885.50375803,0,30126.1362669858,0,65262.6097684078,0,5585237.76136971,99220.107945098,551932.213555037,18096795.1640156,2658471.54915709,-149172.780982636,2818052.05869926,0,1026193.20164774,39686410.8529091,434363.157610367,1879037.4214258,4688992.67572816,8443259.73442241,511577.485396805,0,1192149.80936393,352403.566420576,3189345.09375027,-315099.731816209,0,5462958.79746583,2369336.27719584,2174893.8872908,0,0,1701255.25879053,-182388.14566225,5780646.95569589,,fy_18,"  170,748,692","  174,008,083",,,fy_18,"44,554,735","19,317,307","2,767,648","-2,889,886",0,"18,096,795","42,923,456","39,686,411","511,577",0,0,"5,780,647"
fy_21,2020-10-25,"8,267","1,909,639","836,536","37,578",0,"-167,508","6,761","1,423","14,535","10,165","43,022","150,141",0,"35,062","1,094,099","70,199",0,"437,979",0,0,"1,276,409","21,070","89,982","176,165","442,974","3,789","23,500",0,"13,608",0,0,0,"32,909","7,945","48,945","114,124",0,"87,523","-11,257","571,470",,2020-10-25,7387053.85996631,7154287.38000001,,2020-10-25,fy_21,1898381.27235468,836536.167319337,37577.8011031736,-167507.938660598,6761.08421662577,1094099.26321181,1691914.74606573,1276408.81400486,3788.68633956946,23499.8099448659,114124.446330654,571469.707735605
fy_21,2020-11-01,"5,789","1,909,639","848,709","22,903",0,"-147,973","5,486",0,"15,644","2,120","68,224","152,259",0,"34,244","968,925","70,051",0,"439,828",0,0,"1,309,397","23,543","90,072","185,317","437,367","4,517","72,150",0,"14,312",0,0,0,"19,713","1,586","60,250","115,785",0,"60,146","-3,393","581,805",,2020-11-01,7368413.61137779,7786527.80000001,,2020-11-01,fy_21,1906246.14331003,848709.010582495,22902.9515480054,-147973.374290741,5486.20017775812,968924.539798448,1680463.05556604,1309396.87327907,4517.31859434518,72150.3105735842,115785.126468525,581805.455770223
fy_21,2020-11-08,"4,573","1,909,639","885,319","54,241",0,"-133,927","4,577","2,541","17,976","3,500","69,469","117,439",0,"55,744","1,242,078","71,229",0,"478,545",0,0,"1,373,056","28,507","104,877","233,039","490,207","2,326","75,263","122,708","16,902",0,0,"46,269","13,332","61,506","89,555","120,780",0,"104,381","-14,763","769,124",,2020-11-08,8420014.28434095,8396877.63,,2020-11-08,fy_21,1894875.31230753,885319.424639333,54241.4381656385,-133926.556537324,4577.367990638,1242078.49760333,2132300.30202759,1373055.78150655,2326.12359402591,75262.6290614196,120779.70219328,769124.261788949
fy_21,2020-11-15,"3,099","1,909,639","842,368","70,446",0,"-161,706","3,484","2,829","17,172",462,"60,560","168,290",0,"44,372","1,313,475","85,411","-71,964","435,771",0,0,"1,345,795","27,624","102,593","247,174","481,123","1,295","71,611",0,"12,642",0,0,"41,941","7,738","57,476","58,332","114,920",0,"107,959","-3,804","698,032",,2020-11-15,8096157.50751643,7870395.82,,2020-11-15,fy_21,1833870.35997754,842367.625293278,70446.0734073856,-161706.4236652,3483.67678461912,1313475.39134948,1962567.16151603,1345794.80343843,1295.39586231846,71611.2177721897,114920.002982686,698032.222797677
fy_21,2020-11-22,"2,251","1,909,639","798,967","89,469",0,"-170,254","2,763","1,679","16,853",2,"56,057","210,566",0,"40,428","1,319,005","220,030","-109,666","485,038",0,0,"1,358,380","29,860","106,096","265,433","505,641","25,536","23,464",0,"9,641","216,824",0,"35,559","4,816","12,359","65,014","113,949",0,"120,923","-35,871","763,277",,2020-11-22,8493728.95363891,8030912.76999999,,2020-11-22,fy_21,1980926.00007444,798966.899735262,89469.4146573056,-170253.7640072,2763.0434460171,1319004.58618101,2188246.3622548,1358380.36028017,25536.3450181413,23463.7210014651,113949.184033047,763276.800964457
fy_21,2020-11-29,"1,258","1,909,639","651,008","44,859",0,"-232,610","1,922",0,"11,835",322,"54,075","187,859",0,"36,396","963,453","108,689","-240,305","393,244",0,0,"1,208,757","20,540","83,898","207,350","408,925","43,139","20,400",0,"10,531",0,0,"5,915","2,307","1,976","50,084","99,068",0,"81,919","-35,622","642,008",,2020-11-29,6742837.73967548,7263482.86,,2020-11-29,fy_21,1633711.98672142,651008.336794549,44859.2488117532,-232609.85426023,1921.57382914102,963452.893974562,1667121.60349763,1208757.20762584,43139.1680425577,20399.5591045591,99068.3921980345,642007.62333566
fy_21,2020-12-06,"1,029","1,909,639","762,225","138,770",0,"-121,206","1,835",0,"11,191","8,538","11,257","244,556",0,"48,737","1,020,985","82,061",0,"440,241",0,0,"1,473,708","23,371","96,425","230,412","465,278","8,659","24,346",0,"4,145",0,0,"4,067","1,618",462,"42,615","118,236",0,"37,507","-38,386","724,954",,2020-12-06,7777273.98833736,7429721.05,,2020-12-06,fy_21,1871252.22346109,762225.029497307,138769.854575342,-121205.652580952,1834.52818012164,1020984.61139484,1753510.03548107,1473708.42949898,8658.80204141315,24346.3383835689,118235.525934991,724954.262469587
fy_21,2020-12-13,693,"1,909,639","758,986","45,518",0,"-121,889","1,461",0,"6,821","18,786",0,"231,695",0,"45,449","877,287","50,977",0,"393,386",0,0,"1,501,995","24,388","92,296","214,856","422,873","15,605","24,243",0,118,"224,024",0,"1,435",933,89,"43,925","117,733",0,"17,054","-27,539","515,965",,2020-12-13,7408803.6488474,7563593.95,,2020-12-13,fy_21,2106123.65888088,758986.389542264,45518.1439460088,-121888.906626208,1461.29080025528,877287.441039092,1565774.07432552,1501995.46876859,15605.1415194332,24242.8925228366,117733.151592008,515964.902536717
fy_21,2020-12-20,478,"1,909,639","773,842",0,0,"-114,580","1,169",0,"3,675","16,876",0,"204,014",0,"23,077","985,458","35,070",0,"341,786",0,0,"1,545,312","25,053","91,504","216,451","393,157","1,809",0,0,0,"224,076",0,0,552,17,"47,980","117,761",0,"7,203","-10,074","375,761",,2020-12-20,7217064.9043519,7409813.9,,2020-12-20,fy_21,2123641.47720971,773841.992662843,0,-114579.970854171,1169.24571134413,985457.816738707,1406891.40974895,1545311.87352204,1809.19109698091,0,117760.829924096,375761.038591404
fy_21,2020-12-27,505,"1,909,639","1,006,999","52,539",0,"-47,505","1,141",0,"3,269",0,0,"280,964",0,"41,722","1,704,612","52,905","703,771","419,127",0,0,"1,884,684","52,947","142,116","358,481","568,226",470,0,"173,380",0,0,"-6,760",0,499,5,"193,079","143,619",0,"4,300","-16,940","1,325,729",,2020-12-27,10953524.7067337,11058539.66,,2020-12-27,fy_21,2589710.29536172,1006998.83840319,52539.2931381076,-47504.7645489342,1140.74383261416,1704611.76048708,2291527.47877292,1884683.99329257,469.729471928579,0,143618.835769407,1325728.50275305
fy_21,2021-01-03,267,"1,909,639","869,521","77,253",0,"-135,289",754,0,"1,847",0,0,"202,690",0,"40,648","1,443,074","29,864",0,"231,857",0,0,"1,552,112","24,434","106,667","209,482","418,703","1,065",0,0,0,0,"-55,417",0,226,1,"70,120","118,624",0,326,"-42,892","980,100",,2021-01-03,8055677.12402961,8948820.43999999,,2021-01-03,fy_21,1811329.56188032,869520.976182983,77253.2380829026,-135288.705446129,753.747951190461,1443074.16986489,1337132.96402044,1552111.79347573,1064.77462624581,0,118624.39886821,980100.204522825
fy_21,2021-01-10,193,"1,909,639","889,826","58,949",0,"-131,492",617,0,"2,373","3,441","8,779","213,055",0,"41,367","1,440,831",0,0,"159,341",0,0,"1,557,593","20,509","107,332","180,896","385,570","1,974","75,646",0,0,0,"-51,845",0,"375,327",0,"62,570","121,394",0,"42,747","-16,274","974,002",,2021-01-10,8434359.07354962,8222296.82000001,,2021-01-10,fy_21,1841519.54411132,889825.655324365,58948.8607867423,-131491.903018724,617.062729531555,1440830.73156139,1603499.82121753,1557593.37271909,1973.52421170582,75645.7120019649,121394.464712891,974002.227191827
fy_21,2021-01-17,136,"1,909,639","884,028","47,195",0,"-130,654",490,"4,267","17,631","5,348","27,255","232,249",0,"30,220","1,396,031",0,0,"100,472",0,0,"1,564,010","22,263","106,008","190,656","377,476","11,958","75,153","127,323",944,0,"-52,865",0,"258,939",0,"115,970","120,604",0,"124,899","-26,602","986,342",,2021-01-17,8527382.04351515,8806621.58,,2021-01-17,fy_21,1830171.31727436,884027.991443657,47194.9178050604,-130654.405647111,490.423503163958,1396031.00500862,1742054.42178388,1564010.48198458,11957.5073225436,75152.8419553663,120603.518420016,986342.022661021
fy_21,2021-01-24,95,"1,909,639","849,262","122,787",0,"-126,314",398,"2,958","20,124","5,773","34,690","265,442",0,"14,945","1,468,751",0,0,"61,261",0,0,"1,560,011","26,884","104,753","211,237","475,031","10,980","76,164",0,"1,312",0,"-50,774",0,"164,997",0,"91,285","122,226",0,"126,935","-17,392","941,042",,2021-01-24,8474502.47259531,7773140.51,,2021-01-24,fy_21,1841472.54549781,849261.562997712,122787.379317209,-126313.608373924,397.608205422767,1468750.87463547,1607723.76845872,1560010.91906279,10980.4762824936,76163.5832265911,122225.532309982,941041.830975048
fy_21,2021-01-31,64,"1,909,639","780,437","66,788",0,"-133,232",312,"2,539","19,262","2,710","40,271","274,269",0,"43,649","1,318,378",0,0,"484,448",0,0,"1,541,056","27,414","104,079","212,634","495,421","11,381",0,0,"1,284",0,"-7,867",0,"97,754",0,"48,289","119,903",0,"111,803","-34,503","903,422",,2021-01-31,8441606.063458,7739017.82,,2021-01-31,fy_21,1867268.91276264,780437.45800109,66788.2895020821,-133231.800356541,312.037350805976,1318378.1071703,1965891.29874829,1541055.89838489,11380.9679329647,0,119902.757732516,903422.136228954
fy_21,2021-02-07,26,"1,909,639","495,467","109,378",0,"-293,043",160,"1,061","11,079",45,"20,519","164,582",0,"18,169","823,054",0,0,"293,297","-843,441",0,"977,649","14,535","60,572","120,455","297,439","9,478","15,826",0,730,0,0,0,"214,533",0,"45,155","76,856",0,"63,795","-105,292","530,751",,2021-02-07,5032475.40700825,5988298.57,,2021-02-07,fy_21,960905.222648274,495467.29929461,109378.14794665,-293043.334008006,160.008256573876,823054.422769288,1325992.95190658,977649.452684774,9478.41481633147,15825.7916754257,76856.3540275275,530750.674990219
fy_21,2021-02-14,8,"1,909,639","352,452","16,878",0,"-341,452",91,329,"4,770",23,"13,822","74,656",0,"15,123","577,701",0,0,"124,206","-1,821,367",0,"696,697","4,369","24,830","41,947","131,856","5,110","11,258","31,807",279,0,0,0,"64,718",0,"26,511","54,672",0,"26,134","-99,673","257,276",,2021-02-14,2204670.66810224,2000906.28,,2021-02-14,fy_21,-11401.5280326857,352451.872636931,16877.5589404735,-341451.539619823,91.05717730293,577701.435443325,585388.587777584,696697.137771194,5110.47752973875,11257.7155342175,54671.9550202688,257275.937923717
fy_21,2021-02-21,18,"1,909,639","673,057","66,760",0,"-207,482",134,"1,011","15,763",21,"38,831","255,164",0,"57,125","1,047,809",0,0,"415,087","-240,523",0,"1,301,433","20,783","85,640","173,154","430,036","10,724","20,696",0,"1,220",0,0,0,"134,691",0,"92,449","100,510",0,"85,158","-45,878","693,576",,2021-02-21,7136604.35380951,8351127.32,,2021-02-21,fy_21,1623238.30330478,673057.496922845,66759.8731698768,-207482.042220257,133.919385777961,1047808.64192511,1806149.27062467,1301433.16626941,10723.502981666,20696.3111036957,100509.538219148,693576.372122789
fy_21,2021-02-28,17,"1,909,639","880,973","93,040",0,"-119,641",134,"4,328","20,319",8,"44,631","328,335",0,"72,572","1,385,688",0,0,"551,222",0,0,"1,601,930","29,094","113,229","241,857","568,674","11,770","25,950",0,"3,300",0,"107,448","176,365","108,424","69,616","94,662","126,024",0,"117,850","-18,301","893,924",,2021-02-28,9443080.71768877,8984894.63999999,,2021-02-28,fy_21,1998785.94766646,880973.006134913,93039.506419239,-119641.298538213,134.331653883203,1385688.02185688,2544502.21416468,1601930.233659,11769.7686978082,25950.1766465072,126024.403980862,893924.405346744
fy_21,2021-03-07,12,"1,909,639","891,345","45,684",0,"-102,028",108,"4,062","19,695",89,"36,755","321,122",0,"54,205","1,321,284",0,0,"526,458",0,0,"1,632,742","30,433","110,939","233,657","563,311","16,140","26,098",0,"2,745",0,"126,446","130,960","64,699","55,394","75,303","126,742",0,"117,984","-22,512","910,671",,2021-03-07,9230180.75597129,9657891.26999998,,2021-03-07,fy_21,2013572.84632827,891344.699925931,45684.1839034032,-102028.294712483,108.076608603748,1321284.18593791,2347822.19433221,1632741.97460529,16139.6378996553,26097.9986940387,126742.286779473,910670.965668983
fy_21,2021-03-14,10,"1,909,639","1,034,964","58,552",0,"-41,485",100,"4,919","23,207",178,"40,443","408,328",0,"77,330","1,703,476",0,"432,444","684,961",0,0,"1,939,609","43,644","144,016","309,365","724,521","2,293","30,303",0,"1,394","280,025","146,820","27,419","561,917","70,348","115,787","147,164",0,"147,265","-9,900","1,054,476",,2021-03-14,12073533.5180668,11916897.67,,2021-03-14,fy_21,2759027.0269576,1034963.58141825,58552.1223065933,-41485.1657058192,100.392546438863,1703475.94895893,3385054.92759256,1939608.89846517,2292.62962053687,30303.0670384595,147163.775196422,1054476.3136717
fy_21,2021-03-21,6,"1,909,639","928,139","120,782",0,"-90,854",71,"3,673","19,090",15,"31,915","330,187",0,"42,606","1,333,114",0,0,"563,625",0,0,"1,659,377","33,566","117,162","245,937","592,030",944,0,"140,973","3,881",0,"129,329",0,"326,692","11,811","112,743","129,632",0,"119,371","-22,087","1,039,887",,2021-03-21,9833255.04181803,9649560.17,,2021-03-21,fy_21,2016880.35889583,928138.954310709,120781.811129131,-90853.8810239193,70.7456817265035,1333114.26425966,2695282.77375834,1659377.25235184,943.979058505938,0,129632.019343045,1039886.76405316
fy_21,2021-03-28,5,"1,909,639","1,022,672","84,064",0,"-69,271",60,"5,208","22,435",4,"27,118","346,623",0,"51,598","1,390,828",0,"402,925","603,888",0,0,"1,730,534","34,783","125,495","252,751","632,367","7,972",0,0,"11,830",0,"64,168",0,"228,145","69,786","119,918","137,118",0,"128,266","-4,885","1,082,028",,2021-03-28,10418071.9170628,9524689.65999999,,2021-03-28,fy_21,2371846.15956013,1022672.28602895,84064.421233227,-69271.2229732833,59.8856245052938,1390828.49700038,2660220.50651344,1730533.58178139,7971.59605996574,0,137118.123919863,1082028.08231426
fy_21,2021-04-04,2,"1,909,639","823,478","117,827",0,"-159,601",38,"3,440","16,585",170,"16,842","266,489",0,"25,187","990,264","62,981","-123,532","437,376",0,0,"1,332,835","26,565","95,163","188,690","487,004","11,109",0,0,"4,499",0,"-67,032",0,"391,523","53,964","113,195","107,923",0,"99,169","-10,719","822,282",,2021-04-04,8043355.60351423,8008295.85,,2021-04-04,fy_21,1708355.29040705,823478.281400978,117827.288970859,-159600.963279669,37.7189534514754,990263.795359574,2288844.98631489,1332834.94504007,11109.2706126323,0,107923.286918452,822281.702815942
fy_21,2021-04-11,2,"1,909,639","881,698","26,700",0,"-130,669",32,"3,636","17,879",144,"21,564","297,711",0,"65,778","1,060,275","251,627",0,"488,810",0,0,"1,393,463","28,939","102,803","213,145","537,080","12,084",0,"123,288","2,854",0,"-57,505",0,"304,834","56,467","111,685","115,553",0,"110,615","-22,137","880,992",,2021-04-11,8808983.39492461,8421806.38,,2021-04-11,fy_21,1829996.3265939,881697.540104097,26700.3812893016,-130669.082731607,32.2610319855763,1060274.65707688,2738859.79395307,1393462.88712595,12083.6665029065,0,115553.377356911,880991.586621215
fy_21,2021-04-18,1,"1,909,639","887,785","103,195",0,"-140,033",26,"3,711","17,626",95,"49,665","296,568",0,"60,477","1,054,754","122,553",0,"487,473",0,0,"1,407,595","29,432","102,529","210,060","536,378","12,187",0,"38,086","3,785",0,"-56,098",0,"198,663","11,529","82,696","116,681",0,"126,019","-10,519","864,748",,2021-04-18,8527306.19557028,8272560.69,,2021-04-18,fy_21,1843022.12002033,887784.94813698,103194.757393609,-140032.873246478,26.1084509125874,1054753.6926498,2377347.47971232,1407594.87732181,12186.9501608435,0,116680.535084131,864747.599886022
fy_21,2021-04-25,1,"1,909,639","832,192","41,220",0,"-173,857",20,"2,288","17,023","7,011","56,049","283,533",0,"34,398","1,008,636","130,459",0,"463,819",0,0,"1,333,512","27,960","96,876","204,267","512,497","7,726",0,0,"7,296",0,"-53,750","14,018","117,365","2,187","65,056","111,579",0,"105,651","-43,627","903,954",,2021-04-25,8024998.62262689,8069025.15,,2021-04-25,fy_21,1812261.90546213,832191.785037381,41220.259180314,-173857.479074841,19.9276842034424,1008635.94780453,2147756.19983333,1333511.86209925,7725.79679367191,0,111578.829175995,903953.588630936
fy_21,2021-05-02,1,"1,909,639","894,218","40,969",0,"-127,094",17,0,"18,055","30,730","31,812","306,449",0,"30,447","1,102,782","106,696",0,"496,343",0,0,"1,432,574","27,453","103,042","209,036","547,124","20,724",0,"38,467","2,104",0,0,"21,921","76,095",466,"58,603","121,994",0,"65,964",-574,"925,866",,2021-05-02,8491918.91230157,7916224.11,,2021-05-02,fy_21,1909064.93667017,894217.566379317,40968.6356703248,-127094.234067774,17.4677442481905,1102782.33529638,2170805.24615518,1432573.8889698,20723.5713143327,0,121993.63117701,925865.866992586
fy_21,2021-05-09,0,"1,909,639","868,972","46,906",0,"-132,372",14,0,"17,696","26,100","32,643","298,745",0,"39,696","1,055,598","133,908",0,"464,195",0,0,"1,376,632","26,209","99,711","201,906","510,261","46,070",0,0,"3,007",0,0,"22,111","44,306",90,"73,857","118,550",0,"52,767","-34,285","872,806",,2021-05-09,8175737.45488733,7892593.34,,2021-05-09,fy_21,1875353.87051526,868972.226178264,46906.1767530962,-132372.044763267,13.5675027779003,1055598.18891007,2047207.88902458,1376631.95040217,46070.2147023419,0,118549.535649011,872805.880013028
fy_21,2021-05-16,0,"1,909,639","898,258","86,494",0,"-122,072",11,0,"18,674",500,"32,412","316,616",0,"37,490","1,174,824","95,928",0,"459,981",0,0,"1,476,147","29,507","106,135","216,905","509,302","33,265","25,234",0,"4,605",0,0,"27,581","28,013",19,"80,206","122,545",0,"50,487","-26,434","932,953",,2021-05-16,8525223.61778115,8896160.81,,2021-05-16,fy_21,1883204.55524761,898257.637541989,86493.9563359059,-122071.620243704,11.1946332191822,1174824.30264596,2014360.39249692,1476147.09355176,33265.0616893755,25233.6773811036,122544.797883948,932952.568617057
fy_21,2021-05-23,0,"1,909,639","946,968","82,245",0,"-99,192",9,0,"20,150","1,068","32,136","333,118",0,"43,666","1,098,304","115,031",0,"450,783",0,0,"1,578,898","31,936","115,614","233,548","536,121","9,709","107,807",0,"8,051","245,824",0,"32,062","408,625",4,"99,281","129,190",0,"70,896","-15,767","925,325",,2021-05-23,9451049.18083246,9054968.87,,2021-05-23,fy_21,2139695.4289936,946967.852634475,82245.2125454281,-99192.3604093427,9.48112901969841,1098304.44078692,2532090.49115168,1578898.06571008,9708.87881219413,107806.936398258,129190.088960712,925324.664119448
fy_21,2021-05-30,0,"1,909,639","972,677","90,503",0,"-84,836",8,"5,219","21,264",998,"37,424","339,991",0,"44,582","1,217,582","268,135",0,"400,989",0,0,"1,625,364","35,584","122,224","240,971","560,747","51,715","110,734","144,178","9,059","252,498",0,"7,169","298,874","69,860","115,022","132,697",0,"102,860","-16,130","972,700",,2021-05-30,10060300.8776033,10374844.66,,2021-05-30,fy_21,2146007.14744174,972677.042952326,90503.1889069571,-84836.1913451534,7.76358233971542,1217582.40798552,2825149.04127824,1625364.20695522,51715.4104618093,110733.782370628,132697.465240731,972699.611772944
fy_21,2021-06-06,0,"1,909,639","980,537","1,492",0,"-74,091",6,"4,142","20,224",773,"35,336","316,509",0,"24,542","1,137,238","211,189",0,"293,922",0,0,"1,595,795","32,232","117,007","237,205","538,755","96,053","111,629",0,"3,189","254,538",0,0,"184,136","68,486","74,930","133,770","125,956","141,038","-2,215","940,528",,2021-06-06,9514490.23419769,9416569.05,,2021-06-06,fy_21,2161962.49990497,980537.031886182,1491.95796684944,-74091.0081818601,6.26791815889746,1137238.36926522,2429571.15723344,1595795.38355343,96052.5422652561,111628.597674787,133769.764228253,940527.670483008
fy_21,2021-06-13,0,"1,909,639","974,064","142,426",0,"-75,632",5,"4,317","19,955",827,"41,097","314,326",0,"22,086","1,129,730","152,059",0,"520,379",0,0,"1,586,557","31,012","116,109","233,564","567,340","20,737","27,363","32,403","1,108","252,858",0,0,"112,447","64,497","86,273","132,887","129,666","144,209",-446,"878,850",,2021-06-13,9572710.57581621,9245616.45999999,,2021-06-13,fy_21,2162050.3931795,974063.65538878,142425.871102842,-75631.8920367315,4.985321482098,1129730.4711521,2593673.65312063,1586556.56135051,20736.5810479458,27363.205166836,132886.633841884,878850.457180436
fy_21,2021-06-20,0,"1,909,639","998,889","214,552",0,"-65,526",4,"3,707","21,497",879,"45,256","338,920",0,"23,590","1,317,937","344,380",0,"584,282",0,0,"1,675,703","31,969","125,848","249,636","631,083","90,232","56,862","148,903","1,800","261,585",0,0,"73,484","14,405","111,047","137,473","136,968","155,841","-2,849","846,974",,2021-06-20,10484969.9509805,9082963.23999999,,2021-06-20,fy_21,2168374.58558729,998889.113042159,214551.528343167,-65525.5846331368,4.12730967421082,1317937.47703638,3043495.88368607,1675702.72309943,90231.6668749711,56861.7629783165,137472.796045635,846973.87161057
fy_21,2021-06-27,0,"1,909,639","970,334","202,521",0,"-64,014",3,939,"20,381",654,"78,072","330,336",0,"20,427","1,269,553","150,275",0,"583,178",0,"1,612","1,723,198","34,256","123,961","257,498","625,821","96,141","28,073","15,037","1,525","259,416",0,"20,708","43,361","2,829","92,944","136,333","128,042","159,320","-13,534","918,086",,2021-06-27,10126925.5434686,10107517.9,,2021-06-27,fy_21,2155520.6108968,970334.402002165,202520.835437925,-64013.5724647158,3.27447173789226,1269553.14528483,2691176.76759214,1723197.74812945,96140.9024745245,28072.8620595925,136333.01064921,918085.55693492
fy_21,2021-07-04,0,"1,909,639","928,996","60,046",0,"-74,703",3,0,"16,472","3,450","65,216","310,346",0,"11,256","1,248,207","81,284",0,"556,627",0,"3,573","1,634,327","35,076","119,044","255,103","585,289","70,286","27,200","39,032",809,"251,354",0,"44,355","24,717",537,"88,304","132,096","109,076","147,396","-15,376","915,246",,2021-07-04,9584283.08484622,10453381.2,,2021-07-04,fy_21,2145616.31876449,928996.412024089,60045.6957084386,-74703.042331275,2.5354544641554,1248207.0438681,2496962.88498531,1634326.84115891,70286.1806277952,27200.4165726076,132096.067525439,915245.730487858
fy_21,2021-07-11,0,"1,909,639","946,278","73,997",0,"-68,483",2,0,"13,988","4,794","59,719","302,905",0,"7,378","1,252,981","49,775",0,"535,316",0,"3,578","1,599,287","35,949","118,574","261,319","553,747","29,153","27,706",0,"1,339","256,030",0,"53,291","14,848",108,"91,419","134,553","91,051","148,062","-1,028","1,002,218",,2021-07-11,9509493.56680328,9993282.28999998,,2021-07-11,fy_21,2164640.69084863,946278.375270151,73997.1646562841,-68482.7672824875,2.06471562691244,1252981.41183948,2347159.43076932,1599286.69212465,29152.6126478715,27706.4213250494,134553.428344466,1002218.04154424
fy_21,2021-07-18,0,"1,909,639","940,018","39,976",0,"-70,736",2,0,"14,771","3,529","65,728","298,056",0,"22,389","1,299,892","49,936",0,"501,159",0,"3,589","1,568,420","36,614","118,841","268,305","523,105","65,188","27,523","140,320","1,765","254,336",0,"48,456","8,936",22,"110,305","133,663","68,887","154,289","-5,680","969,272",,2021-07-18,9570514.90018092,10097023.39,,2021-07-18,fy_21,2158294.19226332,940018.014162621,39976.027367186,-70736.0510928441,1.63947269846167,1299892.38448395,2439002.27445666,1568419.83217856,65188.3921679952,27523.1219841524,133663.253664682,969271.819071948
fy_21,2021-07-25,0,"1,909,639","1,004,890","40,120",0,"-65,165",1,0,"21,874","3,100","75,734","286,555",0,"67,675","1,325,198","114,638",0,"446,452",0,"3,599","1,543,887","37,611","116,553","253,351","492,109","7,450","27,664","41,068","4,357","255,638",0,"47,074","5,375",4,"212,379","134,348","47,091","166,013","-2,238","957,107",,2021-07-25,9581151.96667781,10266641.78,,2021-07-25,fy_21,2163038.68386199,1004889.72948002,40120.0134388599,-65164.6897517504,1.32381084829624,1325197.91263835,2442612.8756578,1543887.32635768,7450.08398500376,27664.0738829866,134347.772282128,957106.861033895
fy_21,2021-08-01,0,"1,909,639","1,093,570","129,218",0,"-59,057",1,0,"22,051","3,369","63,801","292,124","24,547","60,948","1,283,636","186,890",0,"378,766",0,"3,716","1,544,571","37,538","120,303","240,133","479,438","51,488","56,769",0,"9,721","262,293",0,"54,226","3,330",1,"147,003","137,845","30,914","164,139","-5,087","1,042,251",,2021-08-01,9770094.09648512,10656045.82,,2021-08-01,fy_21,2166844.7263462,1093570.36336522,129218.404093721,-59056.8521380142,1.08237512603695,1283636.36952524,2322956.07577304,1544570.63916301,51487.9523566776,56768.5517856344,137845.360382243,1042251.42345701
fy_21,2021-08-08,0,"1,909,639","1,095,039","75,879",0,"-57,593",1,0,"22,465","10,972","49,770","329,823","4,816","32,122","1,438,963","220,633",0,"292,197",0,"3,866","1,522,800","37,239","124,982","269,515","485,423","92,927","56,845","87,346","4,532","262,646",0,"49,044","415,754",0,"184,956","138,030","19,750","171,351","-11,261","1,050,199",,2021-08-08,10390668.762151,10482081.33,,2021-08-08,fy_21,2161023.10692326,1095039.09478949,75879.4449130966,-57592.7268419753,0.871313338775038,1438963.38746205,2816554.82161268,1522799.76849951,92926.8142852499,56844.7953989497,138030.495074318,1050198.88872099
fy_21,2021-08-15,0,"1,909,639","1,095,938","89,332",0,"-59,024",1,0,"21,991","2,468","29,794","333,215","4,768","12,245","1,381,897","151,442",0,"565,268",0,"3,828","1,502,771","35,057","122,364","281,321","473,981","91,426","56,891","159,645","3,906","262,861",0,"47,707","278,193",0,"210,555","138,144","11,831","173,043","-2,846","990,395",,2021-08-15,10380044.932173,11054491.52,,2021-08-15,fy_21,2169653.70961959,1095938.24961104,89332.1416505166,-59023.8446545148,0.69549611409176,1381897.23717193,2922620.29233257,1502770.76613504,91425.7632989418,56891.4716063156,138143.83421057,990394.615694883
